ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,สายทางหน่วยงาน,รหัสสายทาง,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,วันเวลาเกิด_ปัดครึ่งชม,ช่วงเวลา,รถน้อยกว่า4ล้อ,รถ4ล้อ,รถมากกว่า4ล้อ
2023,1/2/2023,1:30:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งปกติ+ที่ราบ,ขับรถย้อนศร,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.777963149,100.452881,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023-02-01 01:30:00,2023-02-01 01:30:00,01:30,1,1,0
2023,1/2/2023,16:00:00,ทางหลวง,43,สงขลา,รถจักรยานยนต์,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.938959819,100.8106821,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-02-01 16:00:00,2023-02-01 16:00:00,16:00,1,1,0
2023,1/2/2023,16:30:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.856598458,100.3502959,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-01 16:30:00,2023-02-01 16:30:00,16:30,0,1,0
2023,1/3/2023,13:00:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,7.022069606,100.6659793,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2023-03-01 13:00:00,2023-03-01 13:00:00,13:00,1,2,0
2023,1/3/2023,13:10:00,ทางหลวง,406,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.03889884,100.1597562,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-03-01 13:10:00,2023-03-01 13:00:00,13:00,0,1,0
2023,1/3/2023,18:30:00,ทางหลวง,4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ยางรถยนต์ชำรุด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.784871806,100.4530303,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2023-03-01 18:30:00,2023-03-01 18:30:00,18:30,0,1,0
2023,1/4/2023,1:56:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,7.160557355,100.5554487,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2023-04-01 01:56:00,2023-04-01 02:00:00,02:00,0,1,0
2023,1/4/2023,6:50:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางแยกรูปตัว ++ที่ราบ,หลับใน,ชนท้าย,ฝนตก,6.982012395,100.6739907,4,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2023-04-01 06:50:00,2023-04-01 07:00:00,07:00,0,4,0
2023,1/6/2023,4:44:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),ฝนตก,6.984481195,100.6624213,3,3,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,2023-06-01 04:44:00,2023-06-01 04:30:00,04:30,1,2,0
2023,1/6/2023,7:30:00,ทางหลวง,43,สงขลา,รถจักรยานยนต์,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),ฝนตก,6.984481195,100.6624213,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2023-06-01 07:30:00,2023-06-01 07:30:00,07:30,1,1,0
2023,1/6/2023,9:30:00,ทางหลวง,4135,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.00093874,100.4310921,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-01 09:30:00,2023-06-01 09:30:00,09:30,0,1,0
2023,1/6/2023,15:00:00,ทางหลวง,414,สงขลา,รถบรรทุก 6 ล้อ,ทางแยกรูปตัว ++ที่ราบ,ขับรถไม่ชำนาญ / ไม่เป็น,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.04245637,100.4647235,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2023-06-01 15:00:00,2023-06-01 15:00:00,15:00,0,0,1
2023,1/7/2023,23:50:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.189850903,100.5474385,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-01 23:50:00,2023-07-02 00:00:00,00:00,0,1,0
2023,1/8/2023,19:20:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.263836913,100.5225219,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-08-01 19:20:00,2023-08-01 19:30:00,19:30,0,1,0
2023,1/9/2023,1:30:00,ทางหลวง,407,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.166590806,100.6098857,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-09-01 01:30:00,2023-09-01 01:30:00,01:30,0,1,0
2023,1/9/2023,9:00:00,ทางหลวง,407,สงขลา,อื่นๆ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.080094171,100.5525331,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-09-01 09:00:00,2023-09-01 09:00:00,09:00,0,0,1
2023,1/12/2023,23:45:00,ทางหลวง,407,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.150785986,100.5981633,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-12-01 23:45:00,2023-12-02 00:00:00,00:00,0,1,0
2023,1/14/2023,7:00:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+บนช่วงลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.957978946,100.5379727,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/14/2023,10:15:00,ทางหลวง,4,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,6.585809638,100.4131655,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,,,,0,1,1
2023,1/15/2023,4:50:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.181691457,100.5436606,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,0,1,0
2023,1/16/2023,6:00:00,ทางหลวง,407,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางแยกรูปตัว T+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.051966532,100.5060464,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/20/2023,22:00:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งปกติ+บนช่วงลาดชัน,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.966314127,100.5052039,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/21/2023,4:30:00,ทางหลวง,414,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.116251109,100.5289573,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,0,1,0
2023,1/21/2023,15:40:00,ทางหลวง,4135,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ที่ราบ,ขับรถไม่ชำนาญ / ไม่เป็น,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.941393216,100.4037319,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,1
2023,1/23/2023,14:30:00,ทางหลวง,42,สงขลา,รถจักรยานยนต์,ทางแยกรูปตัว T+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,6.788436554,100.4535501,4,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,,,,1,3,0
2023,1/27/2023,4:35:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.598638703,100.40187,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/28/2023,16:05:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.358045263,100.4807911,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/28/2023,17:30:00,ทางหลวง,43,สงขลา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.95901667,100.6888332,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,1
2023,1/29/2023,2:10:00,ทางหลวง,408,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.221462215,100.5575019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/29/2023,6:30:00,ทางหลวง,414,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ยอดโค้ง,ถนนลื่น (เนื่องจากสภาพอากาศ),พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,7.104446547,100.5186941,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,0,1,0
2023,1/30/2023,16:30:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งปกติ+ที่ราบ,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.97675789,100.5767359,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,1,0
2023,1/31/2023,17:45:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ยางรถยนต์ชำรุด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,6.801137383,100.4532243,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,,,,0,2,0
2023,2/1/2023,8:25:00,ทางหลวง,4085,สงขลา,รถจักรยานยนต์,ทางตรง+ที่ราบ,มีการตัดหน้าระยะกระชั้นชิด,ชนท้าย,แจ่มใส,6.805416011,100.953801,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-01-02 08:25:00,2023-01-02 08:30:00,08:30,1,1,0
2023,2/1/2023,9:00:00,ทางหลวง,4,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.938055334,100.4701775,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-01-02 09:00:00,2023-01-02 09:00:00,09:00,0,1,0
2023,2/2/2023,5:00:00,ทางหลวง,4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.740458802,100.4511255,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-02-02 05:00:00,2023-02-02 05:00:00,05:00,0,1,0
2023,2/3/2023,9:10:00,ทางหลวง,4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,ฝนตก,6.546542541,100.4150914,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,2023-03-02 09:10:00,2023-03-02 09:00:00,09:00,0,1,1
2023,2/4/2023,21:15:00,ทางหลวง,406,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.03137081,100.1592797,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-02 21:15:00,2023-04-02 21:30:00,21:30,0,1,0
2023,2/5/2023,8:10:00,ทางหลวง,43,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.961182287,100.5286209,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-05-02 08:10:00,2023-05-02 08:00:00,08:00,0,1,0
2023,2/6/2023,4:00:00,ทางหลวง,414,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางแยกรูปตัว T+ที่ราบ,ใช้โทรศัพท์ขณะขับรถ,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.015973334,100.4307809,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-06-02 04:00:00,2023-06-02 04:00:00,04:00,0,1,0
2023,2/7/2023,0:15:00,ทางหลวง,408,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.765531352,100.7037784,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023-07-02 00:15:00,2023-07-02 00:30:00,00:30,0,1,0
