ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,Unnamed: 39
2023,5/9/2023,8:00:00,3/7/2024,10:38 AM,9227134,กรมทางหลวง,ทางหลวง,408,ปลักพ้อ - ด่านประกอบ(เขตแดนไทย/มาเลเซีย),217.95,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.758154027,100.7021252,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2023-05-09 08:00:00,
2023,5/10/2023,22:24:00,5/25/2023,8:58:00,7652764,กรมทางหลวงชนบท,ทางหลวงชนบท,สข.2031,แยกทางหลวงหมายเลข 43(กม.ที่ 12+696) - บ้านควนหิน,0.7,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน/ที่ราบ,ขับรถเร็วเกินอัตรากำหนด,ชนประสานงา (ไม่ใช่การแซง),แจ่มใส,7.08722,100.565145,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2023-05-10 22:24:00,
2023,5/13/2023,16:30:00,3/19/2024,3:32 PM,9340846,กรมทางหลวง,ทางหลวง,43,,64.95,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.858465679,100.9590286,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-13 16:30:00,
2023,5/14/2023,12:30:00,3/15/2024,11:46 AM,9311593,กรมทางหลวง,ทางหลวง,43,,45.5,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.946504791,100.826028,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023-05-14 12:30:00,
2023,5/15/2023,1:00:00,3/20/2024,8:47 AM,9341473,กรมทางหลวง,ทางหลวง,43,,25.35,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,6.976599663,100.6833563,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2023-05-15 01:00:00,
2023,5/16/2023,15:20:00,3/20/2024,8:54 AM,9341531,กรมทางหลวง,ทางหลวง,43,,23.725,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.982611127,100.6712612,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2023-05-16 15:20:00,
2023,5/17/2023,0:40:00,3/19/2024,11:26 AM,9340319,กรมทางหลวง,ทางหลวง,408,,152.918,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.242127878,100.5451557,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023-05-17 00:40:00,
2023,5/18/2023,0:15:00,7/21/2023,11:09 AM,7732297,กรมทางหลวง,ทางหลวง,4083,ทางเข้าระโนด,1.5,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางแยกรูปตัว T+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.783094118,100.3394268,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-05-18 00:15:00,
2023,5/18/2023,13:00:00,7/21/2023,1:28 PM,7732371,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,19.285,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,7.031989946,100.4511552,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2023-05-18 13:00:00,
2023,5/19/2023,14:10:00,3/20/2024,8:53 AM,9341507,กรมทางหลวง,ทางหลวง,43,,20.4,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.988327026,100.641992,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-19 14:10:00,
2023,5/20/2023,9:25:00,3/20/2024,8:46 AM,9341474,กรมทางหลวง,ทางหลวง,43,,24.615,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางแยกรูปตัว T+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,6.980922774,100.6790797,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2023-05-20 09:25:00,
2023,5/20/2023,22:10:00,3/7/2024,10:37 AM,9227138,กรมทางหลวง,ทางหลวง,408,ปลักพ้อ - ด่านประกอบ(เขตแดนไทย/มาเลเซีย),219.6,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.745323513,100.6949391,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023-05-20 22:10:00,
2023,5/21/2023,2:30:00,7/21/2023,1:20 PM,7732368,กรมทางหลวง,ทางหลวง,4135,ทางเข้าสนามบินหาดใหญ่,6.763,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางแยกรูปตัว ++ที่ราบ,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.958906296,100.4228132,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023-05-21 02:30:00,
2023,5/22/2023,10:05:00,8/28/2023,3:10 PM,7936179,กรมทางหลวง,ทางหลวง,4,พรุพ้อ - เนินพิชัย,1223.46,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งปกติ+ที่ราบ,มีการตัดหน้าระยะกระชั้นชิด,ชนท้าย,แจ่มใส,7.179569697,100.2557593,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2023-05-22 10:05:00,
2023,5/23/2023,6:50:00,7/21/2023,1:24 PM,7732364,กรมทางหลวง,ทางหลวง,4,พรุพ้อ - เนินพิชัย,1233.98,สงขลา,รถโดยสารขนาดใหญ่,ทางตรง+ที่ราบ,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.115765188,100.3235881,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,10,20,2023-05-23 06:50:00,
2023,5/23/2023,7:15:00,7/21/2023,1:32 PM,7732379,กรมทางหลวง,ทางหลวง,406,ปากจ่า - ค่ายรวมมิตร,50.2,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.963019332,100.1356414,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-23 07:15:00,
2023,5/23/2023,12:30:00,3/20/2024,8:47 AM,9341479,กรมทางหลวง,ทางหลวง,43,,25.85,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.972322969,100.6846912,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,2023-05-23 12:30:00,
2023,5/24/2023,3:25:00,7/21/2023,1:25 PM,7732374,กรมทางหลวง,ทางหลวง,4,พรุพ้อ - เนินพิชัย,1220.93,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งปกติ+ที่ราบ,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,7.1842191,100.2381817,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2023-05-24 03:25:00,
2023,5/25/2023,20:40:00,7/21/2023,2:19 PM,7732423,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1309.95,สงขลา,รถจักรยานยนต์,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,6.52494441,100.4184009,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2023-05-25 20:40:00,
2023,5/28/2023,14:00:00,3/7/2024,10:42 AM,9227181,กรมทางหลวง,ทางหลวง,408,ปลักพ้อ - ด่านประกอบ(เขตแดนไทย/มาเลเซีย),210.25,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.825009716,100.7064762,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-05-28 14:00:00,
2023,5/29/2023,3:30:00,3/19/2024,3:01 PM,9340742,กรมทางหลวง,ทางหลวง,42,,5.33,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.775984006,100.4954502,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023-05-29 03:30:00,
2023,5/31/2023,7:20:00,3/19/2024,11:17 AM,9340271,กรมทางหลวง,ทางหลวง,408,,123.512,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.476937861,100.4386736,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2023-05-31 07:20:00,
2023,6/2/2023,8:15:00,7/26/2023,1:30 PM,7735223,กรมทางหลวง,ทางหลวง,4,เนินพิชัย - คลองหวะ,1256.04,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนท้าย,แจ่มใส,6.982027166,100.4570885,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-06-02 08:15:00,
2023,6/2/2023,17:00:00,3/19/2024,11:26 AM,9340325,กรมทางหลวง,ทางหลวง,408,,158.9,สงขลา,อื่นๆ,ทางตรง+ที่ราบ,ปัญหาทางสายตา,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.199402544,100.5519605,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-06-02 17:00:00,
2023,6/3/2023,0:50:00,3/15/2024,11:40 AM,9311545,กรมทางหลวง,ทางหลวง,407,,14.2,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ยางรถยนต์ชำรุด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.072654501,100.5460046,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-03 00:50:00,
2023,6/3/2023,6:50:00,7/26/2023,2:21 PM,7735321,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1305.1,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.567087108,100.4113711,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2023-06-03 06:50:00,
2023,6/3/2023,15:50:00,3/15/2024,11:55 AM,9311698,กรมทางหลวง,ทางหลวง,43,,59.7,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ที่ราบ,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.890656083,100.9313966,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023-06-03 15:50:00,
2023,6/5/2023,4:32:00,7/26/2023,10:37 AM,7735020,กรมทางหลวง,ทางหลวง,406,ปากจ่า - ค่ายรวมมิตร,40.0,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,7.047292179,100.1606852,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2023-06-05 04:32:00,
2023,6/5/2023,11:20:00,7/26/2023,1:24 PM,7735200,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,3.48,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,มีการตัดหน้าระยะกระชั้นชิด,ชนท้าย,แจ่มใส,7.12136419,100.54958,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,7,2023-06-05 11:20:00,
2023,6/6/2023,11:20:00,7/26/2023,1:13 PM,7735187,กรมทางหลวง,ทางหลวง,4,คลองหวะ - พังลา,1263.46,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.931845863,100.4689006,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-06-06 11:20:00,
2023,6/6/2023,18:30:00,3/19/2024,11:22 AM,9340259,กรมทางหลวง,ทางหลวง,408,,137.2,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งปกติ+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),ฝนตก,7.361946817,100.4810844,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2023-06-06 18:30:00,
2023,6/6/2023,19:00:00,7/26/2023,1:57 PM,7735269,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1284.6,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ที่ราบ,ขับรถเร็วเกินอัตราที่กำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.747578739,100.4516029,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-06-06 19:00:00,
