ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง(ไม่เกิน7คน),รถยนต์นั่ง(เกิน7คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก(4ล้อ),รถบรรทุกขนาด2เพลา(6ล้อ),รถบรรทุกขนาด3เพลา(10ล้อ),รถบรรทุกพ่วง(มากกว่า3เพลา),รถบรรทุกกึ่งพ่วง(มากกว่า3เพลา),รวม,%ของยานยนต์หนัก,จักรยาน2ล้อและจักรยาน3ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
3218,100,หัวหิน-โป่งแย้,26+958,2302,1686,35,69,9,1832,214,89,6,18,6260,6.47,0,1510,ขท.ประจวบคีรีขันธ์(หัวหิน),ประจวบคีรีขันธ์
3218,200,โป่งแย้-อ่างเก็บน้ำห้วยผาก,31+958,428,539,0,0,0,1071,423,350,0,0,2811,27.499,72,873,ขท.เพชรบุรี,เพชรบุรี
3220,100,แยกสะแกกรัง-เขาพะแวง,3+900,1357,288,9,3,0,2205,129,62,28,11,4092,5.694,11,1856,ขท.อุทัยธานี,อุทัยธานี
3220,200,เขาพะแวง-โกรกพระ,15+500,2101,677,8,0,0,399,419,360,249,179,4392,27.482,0,1507,ขท.นครสวรรค์ที่1,นครสวรรค์
3221,100,อุทัยธานี-ทัพทัน,4+000,1018,551,7,1,1,2426,60,147,66,9,4286,6.626,1,1090,ขท.อุทัยธานี,อุทัยธานี
3222,100,แก่งคอย-เขาเพิ่ม,8+247,4808,4674,315,276,258,3038,1280,1291,1893,1590,19423,33.919,283,3239,ขท.สระบุรี,สระบุรี
3222,200,เขาเพิ่ม-บ้านนา,36+247,4279,4765,1622,825,934,1704,1068,1578,896,846,18517,33.197,112,3838,ขท.นครนายก,นครนายก
3224,101,บ้านป่า-ท่าคล้อ,4+200,4311,3985,174,186,182,4047,2252,1929,1713,1821,20600,39.238,167,4009,ขท.สระบุรี,สระบุรี
3224,102,ท่าคล้อ-แสลงพัน,20+200,1819,1586,96,102,113,2170,215,121,134,104,6460,12.214,87,1286,ขท.สระบุรี,สระบุรี
3225,100,ดาวเรือง-ถนนวงแหวนรอบเมืองสระบุรี,0+550,2108,2054,70,90,80,478,182,109,85,47,5303,11.182,71,841,ขท.สระบุรี,สระบุรี
3229,100,หนองบัว-ด่านพุน้ำร้อน,0+587,2336,1995,40,40,38,1291,59,58,29,27,5913,4.245,31,1108,ขท.กาญจนบุรี,กาญจนบุรี
3229,100,หนองบัว-ด่านพุน้ำร้อน,16+087,2705,1450,27,30,24,2543,162,72,31,24,7068,4.853,24,1098,ขท.กาญจนบุรี,กาญจนบุรี
3229,100,หนองบัว-ด่านพุน้ำร้อน,18+462,1176,638,14,20,14,1657,51,25,12,11,3618,3.676,0,806,ขท.กาญจนบุรี,กาญจนบุรี
3231,100,เด่นมะขาม-บางเลน,1+975,1939,2342,235,389,192,3047,2204,2986,1254,1267,15855,52.299,227,2468,ขท.นครปฐม,นครปฐม
3232,100,หนองพงนก-ไผ่เจดีย์,5+200,1322,1300,857,791,709,1032,1105,1256,1229,1001,10602,57.451,112,1110,ขท.นครปฐม,นครปฐม
3233,100,นครชัยศรี-ดอนตูม,1+200,6281,5998,399,587,460,15200,3096,2962,1028,573,36584,23.797,241,3791,ขท.นครปฐม,นครปฐม
3234,100,ศีรษะทอง-วัดปรีดาราม,0+500,5222,4835,1007,895,700,13705,4742,1095,836,564,33601,26.285,18,3642,ขท.นครปฐม,นครปฐม
3235,100,นครชัยศรี-เลียบแม่น้ำนครชัยศรี,0+500,5930,5362,462,447,641,2581,1169,491,195,146,17424,17.728,259,4689,ขท.สมุทรสาคร,นครปฐม
3238,100,เจ็ดเสมียน-โคกหม้อ,11+570,3301,456,20,14,0,3899,355,351,157,163,8716,11.932,12,3413,ขท.ราชบุรี,ราชบุรี
3239,100,นครนายก-เขื่อนขุนด่านปราการชล,1+500,4001,3938,185,164,201,374,305,212,0,0,9380,9.403,288,3207,ขท.นครนายก,นครนายก
3240,101,หนองปรือ-สำนักตะแบก,7+150,4182,1339,128,11,21,5042,284,121,53,33,11214,4.664,8,3801,ขท.ชลบุรีที่2,ชลบุรี
3241,101,ศรีราชา-อ่างเก็บน้ำหนองค้อ,12+750,8846,6659,205,17,216,10736,2224,1797,1339,1068,33107,20.12,3,3755,ขท.ชลบุรีที่2,ชลบุรี
3242,100,สมุทรสาคร-บางบอน,4+130,13970,733,565,230,175,18865,613,367,123,125,35766,4.566,45,4122,ขท.สมุทรสาคร,สมุทรสาคร
3242,200,บางบอน-โรงพยาบาลบางปะกอก8,15+600,39270,34641,2494,2416,2254,10401,834,171,23,17,92521,6.177,60,7697,ขท.ธนบุรี,กรุงเทพมหานคร
3245,100,อ่างเก็บน้ำหนองปลาไหล-หนองเสือช้าง,16+317,4197,3899,151,151,207,6242,888,745,554,405,17439,16.916,0,3461,ขท.ระยอง,ระยอง
3245,201,หนองเสือช้าง-หนองเสือช่อ,32+917,3143,1941,30,15,17,1945,687,708,914,159,9559,26.153,1,1529,ขท.ชลบุรีที่1,ชลบุรี
3245,201,หนองเสือช้าง-หนองเสือช่อ,50+817,1000,927,98,52,50,807,779,611,612,602,5538,48.862,8,891,ขท.ชลบุรีที่1,ชลบุรี
3245,202,หนองเสือช่อ-หนองไม้แก่น,58+817,1335,1542,21,23,23,1438,447,443,397,152,5821,25.511,8,1345,ขท.ชลบุรีที่1,ชลบุรี
3245,202,หนองเสือช่อ-หนองไม้แก่น,81+117,591,1197,16,20,18,1522,553,532,386,55,4890,31.984,12,829,ขท.ชลบุรีที่1,ชลบุรี
3245,300,หนองไม้แก่น-ลาดกระทิง,90+317,1450,1004,0,0,0,1413,802,797,646,550,6662,41.954,32,838,ขท.ฉะเชิงเทรา,ฉะเชิงเทรา
3246,100,พนัสนิคม-เกาะโพธิ์,1+000,4037,4249,933,20,23,1156,1010,852,246,165,12691,18.249,9,2611,ขท.ชลบุรีที่1,ชลบุรี
3247,100,โป่งน้ำร้อน-จางวาง,0+500,274,141,3,1,0,1252,16,6,8,6,1707,2.168,5,513,ขท.จันทบุรี,จันทบุรี
3249,100,เขาไร่ยา-แพร่งขาหยั่ง,4+104,2507,2586,48,28,0,8896,116,47,17,14,14259,1.557,0,2179,ขท.จันทบุรี,จันทบุรี
3249,100,เขาไร่ยา-แพร่งขาหยั่ง,22+305,1323,490,11,1,0,3604,11,9,0,2,5451,0.422,0,938,ขท.จันทบุรี,จันทบุรี
3249,100,เขาไร่ยา-แพร่งขาหยั่ง,37+958,1359,742,2,0,0,5697,11,2,5,0,7818,0.23,0,854,ขท.จันทบุรี,จันทบุรี
3250,100,หนองคณฑี-สันประดู่,2+500,3780,2678,700,1020,1067,3529,2513,2439,1891,1539,21156,49.485,319,2405,ขท.สระบุรี,สระบุรี
3251,200,คูพัฒนา-ชัณสูตร,17+610,723,652,0,0,5,770,24,42,22,1,2239,4.198,3,488,ขท.สิงห์บุรี,สิงห์บุรี
3252,100,พักทัน-บ้านจ่า,3+000,916,663,4,2,1,912,42,60,8,5,2613,4.516,15,787,ขท.สิงห์บุรี,สิงห์บุรี
3253,100,บ้านพละ-ปะทิว,1+300,504,188,11,12,0,1326,262,241,198,167,2909,30.251,2,498,ขท.ชุมพร,ชุมพร
3253,100,บ้านพละ-ปะทิว,42+708,581,31,0,0,0,1063,46,30,17,10,1778,5.793,3,676,ขท.ชุมพร,ชุมพร
3256,102,บางพลี-กิ่งแก้ว,19+857,27584,5469,957,385,1150,10916,2534,1151,2619,0,52765,14.856,20,19802,ขท.สมุทรปราการ,สมุทรปราการ
3260,101,หนองวัลย์เปรียง-สองพี่น้อง,1+600,2723,2492,29,5,4,1553,490,315,350,175,8136,16.458,4,847,ขท.สุพรรณบุรีที่2(อู่ทอง),สุพรรณบุรี
3260,102,สองพี่น้อง-มะขามล้ม,16+037,2578,347,5,19,0,3880,434,320,344,172,8099,15.916,15,1329,ขท.สุพรรณบุรีที่2(อู่ทอง),สุพรรณบุรี
3260,200,มะขามล้ม-วัดป่าเลไลยก์,40+456,983,262,4,6,1,1121,97,45,8,12,2539,6.656,0,734,ขท.สุพรรณบุรีที่1,สุพรรณบุรี
3261,100,คลอง10-หนองเสือ,10+000,1508,1477,43,29,12,580,208,98,101,80,4136,12.766,7,1120,ขท.นครนายก,ปทุมธานี
3261,200,หนองเสือ-ปากคลอง13,32+000,896,666,8,4,12,1041,10,10,7,8,2662,1.916,5,719,ขท.สระบุรี,สระบุรี
3263,100,อยุธยา-ไผ่กองดิน,11+382,7926,7761,775,339,340,1270,977,655,602,432,21077,15.87,9,4039,ขท.อยุธยา,พระนครศรีอยุธยา
3263,100,อยุธยา-ไผ่กองดิน,20+088,4073,4570,237,326,270,2288,893,704,693,464,14518,23.075,41,1906,ขท.อยุธยา,พระนครศรีอยุธยา
3264,100,ดอนเจดีย์-สระกระโจม,9+600,755,139,16,3,0,1711,119,117,441,176,3477,24.619,8,640,ขท.สุพรรณบุรีที่1,สุพรรณบุรี
3264,100,ดอนเจดีย์-สระกระโจม,15+200,796,465,19,5,0,1613,158,235,454,158,3903,25.878,7,1037,ขท.สุพรรณบุรีที่1,สุพรรณบุรี
3265,100,แยกโคกหม้อ-ท่าซุง,6+489,1064,368,2,1,0,1546,152,25,30,28,3216,7.338,41,856,ขท.อุทัยธานี,อุทัยธานี
3265,100,แยกโคกหม้อ-ท่าซุง,10+871,101,27,0,0,0,236,9,19,180,0,572,36.364,0,286,ขท.อุทัยธานี,อุทัยธานี
3267,100,อ่างทอง-เจ้าปลุก,4+367,5953,1093,50,15,60,1871,596,470,786,681,11575,22.531,14,972,ขท.อ่างทอง,พระนครศรีอยุธยา
3267,200,เจ้าปลุก-บางโขมด,7+000,2944,1837,43,66,68,4000,1412,1113,1191,1150,13824,36.169,44,1638,ขท.อยุธยา,พระนครศรีอยุธยา
3268,101,สำโรง-บางเมือง,2+000,3334,2660,2616,1598,931,2215,916,0,0,0,14270,24.142,6,2285,ขท.สมุทรปราการ,สมุทรปราการ
3268,103,บางพลี-บางบ่อ,13+000,20222,6991,582,309,288,7461,2290,1045,769,221,40178,12.25,0,9746,ขท.สมุทรปราการ,สมุทรปราการ
3271,100,เนินสูง-ด่านชุมพล,3+500,622,113,5,0,0,146,104,76,47,24,1137,22.076,14,354,ขท.ตราด,ตราด
3272,100,ทองผาภูมิ-ปิล๊อก,0+750,1400,1010,52,14,16,3586,145,39,11,11,6284,3.756,35,3175,ขท.กาญจนบุรี,กาญจนบุรี
3272,100,ทองผาภูมิ-ปิล๊อก,20+607,190,206,30,3,0,404,30,10,4,0,877,5.359,0,419,ขท.กาญจนบุรี,กาญจนบุรี
3272,100,ทองผาภูมิ-ปิล๊อก,38+286,6,0,6,1,0,301,7,1,0,0,322,2.795,0,360,ขท.กาญจนบุรี,กาญจนบุรี
3273,100,โคกสูง-หนองเป็ด,8+000,2145,1038,442,189,150,2588,957,962,739,689,9899,37.236,17,3343,ขท.ราชบุรี,ราชบุรี
3274,100,หลักสาม-บางโทรัด,5+600,5085,4990,1124,1144,722,5043,4918,1404,997,561,25988,37.502,16,3790,ขท.นครปฐม,สมุทรสาคร
3277,100,ขลุง-มะขาม,26+800,2056,2548,0,0,0,4284,341,226,177,188,9820,9.491,21,1729,ขท.ตราด,จันทบุรี
3281,100,แยกพระพรหม-คลองรั้ง,1+000,4161,1303,122,56,85,1926,581,480,473,543,9730,22.795,2,2258,ขท.ปราจีนบุรี,ปราจีนบุรี
3282,101,บ้านไร่-ไร่ใหม่,2+700,1020,265,0,7,10,2201,64,19,11,0,3597,3.086,31,1934,ขท.อุทัยธานี,อุทัยธานี
3282,102,ไร่ใหม่-แยกนิคมทับเสลา,47+790,261,69,0,1,0,989,53,14,13,3,1403,5.987,0,409,ขท.อุทัยธานี,อุทัยธานี
3283,100,อินทร์บุรี-ทองเอน,1+500,1235,31,21,1,5,719,83,11,18,5,2129,5.777,35,1643,ขท.สิงห์บุรี,สิงห์บุรี
3284,100,เนินหลังเต่า-หนองเสม็ด,7+000,1733,1780,16,14,17,1118,967,871,202,65,6783,31.49,8,1316,ขท.ชลบุรีที่1,ชลบุรี
3285,100,อินทร์บุรี-หนองสุ่ม,3+300,609,28,57,8,0,849,34,14,11,0,1610,4.161,4,1199,ขท.สิงห์บุรี,สิงห์บุรี
3288,100,ท่าแดง-วังม่วง,2+000,1110,1008,89,68,29,152,158,107,0,0,2721,13.304,107,1003,ขท.นครนายก,นครนายก
3289,100,หนองชาก-เนินโมก,1+700,1561,1728,393,391,405,4659,817,1540,839,742,13075,36.207,0,2997,ขท.ชลบุรีที่1,ชลบุรี
