ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
1390,100,ทางเข้าพระธาตุดอยตุง,0+600,51,47,20,0,0,0,0,0,0,0,118,0.00,0,15,เชียงรายที่ 1,เชียงราย
1391,100,แม่ทะ - สถานีรถไฟแม่ทะ,0+712,1269,131,85,0,0,898,77,17,6,4,2487,4.18,48,789,ลำปางที่ 1,ลำปาง
1400,100,แยกทางหลวง - ป่ามะม่วง,0+600,1046,235,38,27,6,1313,60,11,52,23,2811,6.37,19,896,ตากที่ 1,ตาก
1404,100,หนองช้าง - ศรีสัชนาลัย,6+000,573,5,0,0,0,4,21,21,1,0,625,6.88,23,355,สุโขทัย,สุโขทัย
1409,100,ทางเข้าสะพานมิตรภาพแม่สายแห่งที่ 2 (ไทย/พม่า),1+000,595,103,76,93,66,2041,80,54,45,98,3251,13.41,171,510,เชียงรายที่ 2,เชียงราย
1411,100,หนองคอก - ธารทหาร,7+300,370,103,2,0,0,517,51,18,3,0,1064,6.77,0,914,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1412,100,คอกควายใหญ่ - พนมรอก,15+568,116,210,0,0,0,195,27,27,8,0,583,10.64,0,261,นครสวรรค์ที่ 2 (ตากฟ้า),นครสวรรค์
1419,100,ทางเข้าเด่นชัย,4+608,1386,715,69,41,0,2005,188,70,59,57,4590,9.04,23,1718,แพร่,แพร่
2005,100,หล่มเก่า - วังบาล,4+000,646,48,98,48,6,1429,40,22,4,0,2341,5.13,178,1581,เพชรบูรณ์ที่ 1,เพชรบูรณ์
2007,100,นายม - ถ้ำน้ำบัง,0+700,1683,1214,22,4,4,589,192,150,107,98,4063,13.66,102,1748,เพชรบูรณ์ที่ 1,เพชรบูรณ์
2008,100,หล่มสัก - น้ำก้อ,2+000,1011,662,78,17,0,687,140,10,1,0,2606,6.45,38,1002,เพชรบูรณ์ที่ 1,เพชรบูรณ์
2009,100,ห้วยเม็ก - ท่าคันโท,44+000,302,282,263,267,268,499,364,306,282,263,3096,56.53,169,458,กาฬสินธุ์,กาฬสินธุ์
2012,100,บ้านสามแยก - วิเชียรบุรี,6+000,3949,2744,417,163,52,3528,279,206,115,92,11545,7.86,44,2457,เพชรบูรณ์ที่ 2 (บึงสามพัน),เพชรบูรณ์
2013,101,บ้านแยง - น้ำเทิน,3+000,1319,2952,39,70,74,925,221,90,17,16,5723,8.53,0,845,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
2013,102,น้ำเทิน - บ่อโพธิ์,25+763,518,472,3,4,0,193,48,14,19,14,1285,7.70,35,349,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
2013,102,น้ำเทิน - บ่อโพธิ์,34+083,3456,176,24,4,14,29,122,29,40,9,3903,5.59,11,1821,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
2013,200,บ่อโพธิ์ - โคกงาม,73+083,1281,1102,53,66,27,988,189,108,73,39,3926,12.79,34,1316,เลยที่ 2 (ด่านซ้าย),เลย
2013,200,บ่อโพธิ์ - โคกงาม,76+022,2574,2379,22,10,24,1648,163,82,63,22,6987,5.21,49,2695,เลยที่ 2 (ด่านซ้าย),เลย
2014,100,โป่งชี - ด่านซ้าย,4+500,520,454,9,0,6,641,66,15,54,12,1777,8.61,3,591,เลยที่ 2 (ด่านซ้าย),เลย
2016,100,วังสะพุง - ตาวตาด,4+700,1799,169,40,39,10,2906,116,20,9,9,5117,3.97,11,1651,เลยที่ 1,เลย
2016,100,วังสะพุง - ตาวตาด,35+000,582,107,30,9,1,1331,28,9,1,0,2098,2.29,8,369,เลยที่ 1,เลย
2016,200,ตาวตาด - ตาดกลอย,57+050,225,234,6,0,0,466,38,8,4,30,1011,7.91,10,299,เพชรบูรณ์ที่ 1,เพชรบูรณ์
2019,100,โป่งวัว - อุทยานแห่งชาติภูกระดึง,2+850,2814,336,170,106,114,252,223,83,41,5,4144,13.80,2,2399,เลยที่ 1,เลย
2020,100,ท่าบ่อ - บ้านว่าน,2+250,899,343,177,136,118,2539,343,160,126,92,4933,19.77,133,2017,หนองคาย,หนองคาย
2020,200,บ้านว่าน - บ้านผือ,19+000,2164,882,127,82,81,389,239,145,192,120,4421,19.43,78,1400,อุดรธานีที่ 1,อุดรธานี
2021,101,ดงไร่ - หนองหัวคู,1+000,2476,1400,118,117,64,1748,346,230,184,101,6784,15.36,8,1700,อุดรธานีที่ 1,อุดรธานี
2022,100,นิคม - บ้านดุง,3+370,985,105,47,18,8,1904,131,54,27,24,3303,7.93,10,1385,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2022,100,นิคม - บ้านดุง,27+000,694,269,5,0,0,1460,260,126,82,47,2943,17.50,34,718,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2022,100,นิคม - บ้านดุง,36+000,961,270,0,0,27,2230,174,91,66,47,3866,10.48,10,679,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2023,101,น้ำฆ้อง - ศรีธาตุ,0+500,8333,1067,689,39,108,12813,879,596,605,610,25739,11.02,21,6637,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2023,101,น้ำฆ้อง - ศรีธาตุ,15+000,3128,2467,67,58,183,7643,816,766,789,699,16616,19.93,56,1341,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2023,102,ศรีธาตุ - วังสามหมอ,37+214,1211,464,104,65,56,2891,126,99,140,97,5253,11.10,67,1310,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2025,100,ห้วยเกิ้ง - กุมภวาปี,2+500,2046,817,52,47,67,5297,542,467,501,367,10203,19.51,46,2081,อุดรธานีที่ 2 (หนองหาน),อุดรธานี
2026,100,หนองหิ้ง - เหล่าหลวง,0+700,933,1030,66,32,28,1026,201,428,224,166,4134,26.10,64,1828,บึงกาฬ,บึงกาฬ
2028,100,กุสุมาลย์ - โพนจาน,1+000,383,118,35,5,1,922,65,51,175,88,1843,20.89,4,929,สกลนครที่ 1,สกลนคร
2031,100,ธาตุน้อย - นาเหนือ,2+000,1097,960,0,0,19,1821,129,93,12,13,4144,6.42,88,2265,นครพนม,นครพนม
