date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,รถที่เกิดเหตุ,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,รถน้อยกว่า4ล้อทั้งหมด,รถ4ล้อทั้งหมด,รถมากกว่า4ล้อทั้งหมด
1/8/2023,12:30 AM,73,100,3,29.79,Rain,0,0,0,0,0,,,
1/8/2023,1:00 AM,73,100,2,29.79,Rain,0,0,0,0,0,,,
1/8/2023,1:30 AM,73,100,0,29.79,Rain,0,0,0,0,0,,,
1/8/2023,2:00 AM,73,100,0,29.76,Clear,0,0,0,0,0,,,
1/8/2023,2:30 AM,73,100,0,29.76,Clear,0,0,0,0,0,,,
1/8/2023,3:00 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
1/8/2023,3:30 AM,73,100,2,29.73,Clear,0,0,0,0,0,,,
1/8/2023,4:00 AM,73,100,3,29.73,Clear,0,0,0,0,0,,,
1/8/2023,4:30 AM,73,100,2,29.73,Clear,0,0,0,0,0,,,
1/8/2023,5:00 AM,73,100,2,29.73,Clear,0,0,0,0,0,,,
1/8/2023,5:30 AM,73,100,0,29.73,Rain,0,0,0,0,0,,,
1/8/2023,6:00 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
1/8/2023,6:30 AM,73,100,0,29.76,Clear,0,0,0,0,0,,,
1/8/2023,7:00 AM,73,100,0,29.76,Clear,0,0,0,0,0,,,
1/8/2023,7:30 AM,73,100,0,29.76,Clear,0,0,0,0,0,,,
1/8/2023,8:00 AM,75,94,0,29.79,Clear,0,0,0,0,0,,,
1/8/2023,8:30 AM,75,94,0,29.79,Clear,0,0,0,0,0,,,
1/8/2023,9:00 AM,77,94,3,29.79,Clear,0,0,0,0,0,,,
1/8/2023,9:30 AM,77,94,3,29.81,Clear,0,0,0,0,0,,,
1/8/2023,10:00 AM,77,94,5,29.81,Clear,0,0,0,0,0,,,
1/8/2023,10:30 AM,77,94,6,29.81,Clear,0,0,0,0,0,,,
1/8/2023,11:00 AM,79,89,5,29.81,Clear,0,0,0,0,0,,,
1/8/2023,11:30 AM,79,89,5,29.81,Rain,0,0,0,0,0,,,
1/8/2023,12:00 PM,81,89,8,29.79,Clear,0,0,0,0,0,,,
1/8/2023,12:30 PM,79,89,9,29.79,Clear,0,0,0,0,0,,,
1/8/2023,1:00 PM,79,89,6,29.76,Clear,0,0,0,0,0,,,
1/8/2023,1:30 PM,82,84,6,29.76,Clear,0,0,0,0,0,,,
1/8/2023,2:00 PM,79,89,7,29.73,Rain,0,0,0,0,0,,,
1/8/2023,2:30 PM,79,94,3,29.73,Rain,0,0,0,0,0,,,
1/8/2023,3:00 PM,82,84,9,29.7,Clear,0,0,0,0,0,,,
1/8/2023,3:30 PM,82,84,8,29.7,Clear,0,0,0,0,0,,,
1/8/2023,4:00 PM,81,84,8,29.7,Clear,0,0,0,0,0,,,
1/8/2023,4:30 PM,81,84,9,29.7,Clear,0,0,0,0,0,,,
1/8/2023,5:00 PM,81,84,8,29.7,Clear,0,0,0,0,0,,,
1/8/2023,5:30 PM,79,83,7,29.73,Clear,0,0,0,0,0,,,
1/8/2023,6:00 PM,79,83,7,29.73,Clear,0,0,0,0,0,,,
1/8/2023,6:30 PM,77,89,5,29.76,Clear,0,0,0,0,0,,,
1/8/2023,7:00 PM,77,89,6,29.76,Rain,0,0,0,0,0,,,
1/8/2023,7:30 PM,77,89,5,29.79,Clear,0,0,0,0,0,,,
1/8/2023,8:00 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
1/8/2023,8:30 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
1/8/2023,9:00 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
1/8/2023,9:30 PM,75,94,2,29.81,Clear,0,0,0,0,0,,,
1/8/2023,10:00 PM,75,94,0,29.81,Clear,0,0,0,0,0,,,
1/8/2023,10:30 PM,75,94,2,29.81,Clear,0,0,0,0,0,,,
1/8/2023,11:00 PM,75,94,3,29.81,Clear,0,0,0,0,0,,,
1/8/2023,11:30 PM,75,94,3,29.81,Clear,0,0,0,0,0,,,
1/9/2023,12:00 AM,75,94,5,29.81,Rain,0,0,0,0,0,,,
1/9/2023,12:30 AM,75,94,3,29.81,Rain,0,0,0,0,0,,,
1/9/2023,1:00 AM,73,100,5,29.81,Rain,0,0,0,0,0,,,
1/9/2023,1:30 AM,73,100,5,29.79,Rain,0,0,0,0,0,,,
1/9/2023,2:00 AM,73,100,3,29.79,Rain,0,0,0,0,0,,,
1/9/2023,2:30 AM,73,100,3,29.79,Rain,0,0,0,0,0,,,
1/9/2023,3:00 AM,73,100,0,29.76,Rain,0,0,0,0,0,,,
1/9/2023,3:30 AM,73,100,5,29.76,Rain,0,0,0,0,0,,,
1/9/2023,4:00 AM,73,100,2,29.76,Rain,0,0,0,0,0,,,
1/9/2023,4:30 AM,73,100,2,29.76,Rain,0,0,0,0,0,,,
1/9/2023,5:00 AM,73,100,2,29.76,Rain,0,0,0,0,0,,,
1/9/2023,5:30 AM,73,100,3,29.76,Rain,0,0,0,0,0,,,
1/9/2023,6:00 AM,73,100,5,29.76,Rain,0,0,0,0,0,,,
1/9/2023,6:30 AM,73,100,3,29.79,Rain,0,0,0,0,0,,,
1/9/2023,7:00 AM,73,100,5,29.79,Rain,0,0,0,0,0,,,
1/9/2023,7:30 AM,73,100,3,29.81,Rain,0,0,0,0,0,,,
1/9/2023,8:00 AM,73,100,3,29.81,Clear,0,0,0,0,0,,,
1/9/2023,8:30 AM,75,100,0,29.84,Clear,0,0,0,0,0,,,
1/9/2023,9:00 AM,75,100,0,29.84,Clear,0,0,0,0,0,,,
1/9/2023,9:30 AM,77,94,5,29.84,Clear,0,0,0,0,0,,,
1/9/2023,10:00 AM,79,94,6,29.81,Clear,0,0,0,0,0,,,
1/9/2023,10:30 AM,81,89,6,29.81,Clear,0,0,0,0,0,,,
1/9/2023,11:00 AM,81,89,6,29.81,Clear,0,0,0,0,0,,,
1/9/2023,11:30 AM,81,89,7,29.81,Clear,0,0,0,0,0,,,
1/9/2023,12:00 PM,82,84,7,29.81,Clear,0,0,0,0,0,,,
1/9/2023,12:30 PM,82,84,6,29.79,Clear,0,0,0,0,0,,,
1/9/2023,1:00 PM,84,79,7,29.76,Clear,0,0,0,0,0,,,
1/9/2023,1:30 PM,82,84,6,29.76,Clear,0,0,0,0,0,,,
1/9/2023,2:00 PM,84,79,8,29.73,Clear,0,0,0,0,0,,,
1/9/2023,2:30 PM,84,79,9,29.73,Clear,0,0,0,0,0,,,
1/9/2023,3:00 PM,82,79,9,29.73,Clear,0,0,0,0,0,,,
1/9/2023,3:30 PM,82,79,10,29.73,Clear,0,0,0,0,0,,,
1/9/2023,4:00 PM,82,79,8,29.73,Clear,0,0,0,0,0,,,
1/9/2023,4:30 PM,82,79,10,29.73,Clear,0,0,0,0,0,,,
1/9/2023,5:00 PM,82,79,7,29.73,Clear,0,0,0,0,0,,,
1/9/2023,5:30 PM,81,79,8,29.73,Clear,0,0,0,0,0,,,
1/9/2023,6:00 PM,79,89,5,29.73,Clear,0,0,0,0,0,,,
1/9/2023,6:30 PM,79,89,6,29.76,Clear,0,0,0,0,0,,,
1/9/2023,7:00 PM,79,89,5,29.76,Clear,0,0,0,0,0,,,
1/9/2023,7:30 PM,77,94,5,29.76,Clear,0,0,0,0,0,,,
1/9/2023,8:00 PM,77,94,3,29.79,Clear,0,0,0,0,0,,,
1/9/2023,8:30 PM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/9/2023,9:00 PM,77,94,2,29.81,Clear,0,0,0,0,0,,,
1/9/2023,9:30 PM,77,94,0,29.81,Clear,0,0,0,0,0,,,
1/9/2023,10:00 PM,77,94,3,29.81,Clear,0,0,0,0,0,,,
1/9/2023,10:30 PM,77,94,3,29.81,Clear,0,0,0,0,0,,,
1/9/2023,11:00 PM,75,100,3,29.81,Clear,0,0,0,0,0,,,
1/9/2023,11:30 PM,77,94,3,29.81,Clear,0,0,0,0,0,,,
1/10/2023,12:00 AM,75,100,2,29.81,Clear,0,0,0,0,0,,,
1/10/2023,12:30 AM,75,100,2,29.79,Clear,0,0,0,0,0,,,
1/10/2023,1:00 AM,75,100,0,29.79,Clear,0,0,0,0,0,,,
1/10/2023,1:30 AM,75,100,0,29.79,Clear,0,0,0,0,0,,,
1/10/2023,2:00 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,2:30 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,3:00 AM,75,100,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,3:30 AM,75,100,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,4:00 AM,75,100,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,4:30 AM,75,100,3,29.76,Clear,0,0,0,0,0,,,
1/10/2023,5:00 AM,75,100,3,29.76,Clear,0,0,0,0,0,,,
1/10/2023,5:30 AM,75,100,0,29.76,Clear,0,0,0,0,0,,,
1/10/2023,6:00 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,6:30 AM,75,94,3,29.76,Clear,0,0,0,0,0,,,
1/10/2023,7:00 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,7:30 AM,75,100,2,29.79,Clear,0,0,0,0,0,,,
1/10/2023,8:00 AM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/10/2023,8:30 AM,79,94,2,29.81,Clear,0,0,0,0,0,,,
1/10/2023,9:00 AM,79,94,0,29.81,Clear,0,0,0,0,0,,,
1/10/2023,9:30 AM,81,89,5,29.81,Clear,0,0,0,0,0,,,
1/10/2023,10:00 AM,81,89,7,29.81,Rain,0,0,0,0,0,,,
1/10/2023,10:30 AM,77,94,7,29.81,Rain,0,0,0,0,0,,,
1/10/2023,11:00 AM,75,100,3,29.81,Rain,0,0,0,0,0,,,
1/10/2023,11:30 AM,77,94,3,29.79,Rain,0,0,0,0,0,,,
1/10/2023,12:00 PM,79,94,0,29.79,Rain,0,0,0,0,0,,,
1/10/2023,12:30 PM,79,94,5,29.79,Rain,0,0,0,0,0,,,
1/10/2023,1:00 PM,81,89,3,29.76,Clear,0,0,0,0,0,,,
1/10/2023,1:30 PM,82,84,2,29.73,Clear,0,0,0,0,0,,,
1/10/2023,2:00 PM,82,89,2,29.73,Clear,0,0,0,0,0,,,
1/10/2023,2:30 PM,84,84,2,29.7,Clear,0,0,0,0,0,,,
1/10/2023,3:00 PM,84,79,1,29.7,Clear,0,0,0,0,0,,,
1/10/2023,3:30 PM,84,79,5,29.7,Clear,0,0,0,0,0,,,
1/10/2023,4:00 PM,84,79,6,29.67,Clear,0,0,0,0,0,,,
1/10/2023,4:30 PM,84,79,7,29.67,Clear,0,0,0,0,0,,,
1/10/2023,5:00 PM,82,79,7,29.7,Clear,0,0,0,0,0,,,
1/10/2023,5:30 PM,82,79,6,29.7,Clear,0,0,0,0,0,,,
1/10/2023,6:00 PM,81,84,6,29.73,Clear,0,0,0,0,0,,,
1/10/2023,6:30 PM,81,84,3,29.73,Clear,0,0,0,0,0,,,
1/10/2023,7:00 PM,81,84,3,29.73,Clear,0,0,0,0,0,,,
1/10/2023,7:30 PM,79,89,0,29.76,Clear,0,0,0,0,0,,,
1/10/2023,8:00 PM,77,94,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,8:30 PM,79,89,2,29.76,Clear,0,0,0,0,0,,,
1/10/2023,9:00 PM,77,94,0,29.79,Clear,0,0,0,0,0,,,
1/10/2023,9:30 PM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/10/2023,10:00 PM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/10/2023,10:30 PM,77,94,1,29.79,Clear,0,0,0,0,0,,,
1/10/2023,11:00 PM,77,94,1,29.79,Clear,0,0,0,0,0,,,
1/10/2023,11:30 PM,75,100,1,29.79,Clear,0,0,0,0,0,,,
1/11/2023,12:00 AM,75,100,0,29.79,Clear,0,0,0,0,0,,,
1/11/2023,12:30 AM,75,94,3,29.79,Clear,0,0,0,0,0,,,
1/11/2023,1:00 AM,75,94,3,29.79,Clear,0,0,0,0,0,,,
1/11/2023,1:30 AM,75,100,3,29.76,Clear,0,0,0,0,0,,,
1/11/2023,2:00 AM,75,100,2,29.76,Clear,0,0,0,0,0,,,
1/11/2023,2:30 AM,75,94,0,29.76,Clear,0,0,0,0,0,,,
1/11/2023,3:00 AM,73,100,2,29.73,Clear,0,0,0,0,0,,,
1/11/2023,3:30 AM,75,94,1,29.73,Clear,0,0,0,0,0,,,
1/11/2023,4:00 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
1/11/2023,4:30 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
1/11/2023,5:00 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
1/11/2023,5:30 AM,72,100,0,29.73,Clear,0,0,0,0,0,,,
1/11/2023,6:00 AM,72,100,0,29.73,Clear,0,0,0,0,0,,,
1/11/2023,6:30 AM,72,100,1,29.73,Mist,0,0,0,0,0,,,
1/11/2023,7:00 AM,72,100,0,29.73,Mist,0,0,0,0,0,,,
1/11/2023,7:30 AM,73,100,1,29.76,Mist,0,0,0,0,0,,,
1/11/2023,8:00 AM,75,100,0,29.76,Mist,0,0,0,0,0,,,
1/11/2023,8:30 AM,77,100,0,29.79,Mist,0,0,0,0,0,,,
1/11/2023,9:00 AM,81,89,2,29.79,Clear,0,0,0,0,0,,,
1/11/2023,9:30 AM,82,89,0,29.79,Clear,0,0,0,0,0,,,
1/11/2023,10:00 AM,84,84,2,29.79,Clear,0,0,0,0,0,,,
1/11/2023,10:30 AM,84,84,3,29.79,Clear,0,0,0,0,0,,,
1/11/2023,11:00 AM,88,75,3,29.79,Clear,0,0,0,0,0,,,
1/11/2023,11:30 AM,88,75,3,29.76,Clear,0,0,0,0,0,,,
1/11/2023,12:00 PM,86,74,5,29.76,Clear,0,0,0,0,0,,,
1/11/2023,12:30 PM,88,75,5,29.73,Clear,0,0,0,0,0,,,
1/11/2023,1:00 PM,88,70,3,29.73,Clear,0,0,0,0,0,,,
1/11/2023,1:30 PM,91,63,7,29.7,Clear,0,0,0,0,0,,,
1/11/2023,2:00 PM,90,62,7,29.7,Clear,0,0,0,0,0,,,
1/11/2023,2:30 PM,88,66,8,29.67,Clear,0,0,0,0,0,,,
1/11/2023,3:00 PM,88,66,7,29.67,Clear,0,0,0,0,0,,,
1/11/2023,3:30 PM,88,66,8,29.64,Clear,0,0,0,0,0,,,
1/11/2023,4:00 PM,86,70,8,29.64,Rain,0,0,0,0,0,,,
1/11/2023,4:30 PM,86,70,8,29.64,Rain,0,0,0,0,0,,,
1/11/2023,5:00 PM,84,74,7,29.64,Clear,0,0,0,0,0,,,
1/11/2023,5:30 PM,84,74,7,29.67,Clear,0,0,0,0,0,,,
1/11/2023,6:00 PM,82,79,5,29.67,Rain,0,0,0,0,0,,,
1/11/2023,6:30 PM,81,84,5,29.67,Clear,0,0,0,0,0,,,
1/11/2023,7:00 PM,81,84,5,29.7,Clear,0,0,0,0,0,,,
1/11/2023,7:30 PM,79,89,2,29.7,Clear,0,0,0,0,0,,,
1/11/2023,8:00 PM,79,89,2,29.73,Clear,0,0,0,0,0,,,
1/11/2023,8:30 PM,77,94,2,29.73,Clear,0,0,0,0,0,,,
1/11/2023,9:00 PM,77,94,3,29.76,Clear,0,0,0,0,0,,,
1/11/2023,9:30 PM,77,94,2,29.76,Clear,0,0,0,0,0,,,
1/11/2023,10:00 PM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/11/2023,10:30 PM,77,94,3,29.79,Clear,0,0,0,0,0,,,
1/11/2023,11:00 PM,77,94,0,29.79,Clear,0,0,0,0,0,,,
1/11/2023,11:30 PM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/12/2023,12:00 AM,77,94,2,29.79,Clear,0,0,0,0,0,,,
1/12/2023,12:30 AM,75,100,3,29.76,Clear,0,0,0,0,0,,,
1/12/2023,1:00 AM,75,100,2,29.76,Clear,0,0,0,0,0,,,
1/12/2023,1:30 AM,75,94,0,29.76,Clear,0,0,0,0,0,,,
1/12/2023,2:00 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
1/12/2023,2:30 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
1/12/2023,3:00 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
1/12/2023,3:30 AM,75,94,5,29.73,Clear,0,0,0,0,0,,,
1/12/2023,4:00 AM,73,100,2,29.7,Clear,0,0,0,0,0,,,
1/12/2023,4:30 AM,73,100,0,29.7,Clear,0,0,0,0,0,,,
1/12/2023,5:00 AM,73,100,0,29.7,Clear,0,0,0,0,0,,,
1/12/2023,5:30 AM,73,100,0,29.7,Clear,0,0,0,0,0,,,
1/12/2023,6:00 AM,73,100,0,29.7,Mist,0,0,0,0,0,,,
1/12/2023,6:30 AM,73,94,0,29.7,Mist,0,0,0,0,0,,,
1/12/2023,7:00 AM,73,94,0,29.73,Mist,0,0,0,0,0,,,
1/12/2023,7:30 AM,75,94,0,29.73,Mist,0,0,0,0,0,,,
1/12/2023,8:00 AM,77,100,0,29.76,Mist,0,0,0,0,0,,,
1/12/2023,8:30 AM,79,94,2,29.76,Clear,0,0,0,0,0,,,
1/12/2023,9:00 AM,81,94,0,29.79,Clear,0,0,0,0,0,,,
1/12/2023,9:30 AM,82,89,2,29.79,Clear,0,0,0,0,0,,,
1/12/2023,10:00 AM,84,84,2,29.79,Clear,0,0,0,0,0,,,
1/12/2023,10:30 AM,86,79,3,29.79,Clear,0,0,0,0,0,,,
1/12/2023,11:00 AM,88,79,3,29.76,Clear,0,0,0,0,0,,,
1/12/2023,11:30 AM,90,70,6,29.76,Clear,0,0,0,0,0,,,
1/12/2023,12:00 PM,90,70,5,29.73,Clear,0,0,0,0,0,,,
1/12/2023,12:30 PM,90,66,7,29.73,Clear,0,0,0,0,0,,,
1/12/2023,1:00 PM,90,62,6,29.7,Clear,0,0,0,0,0,,,
1/12/2023,1:30 PM,91,63,9,29.7,Clear,0,0,0,0,0,,,
1/12/2023,2:00 PM,90,62,7,29.67,Clear,0,0,0,0,0,,,
1/12/2023,2:30 PM,90,62,7,29.67,Clear,0,0,0,0,0,,,
1/12/2023,3:00 PM,90,62,7,29.64,Clear,0,0,0,0,0,,,
1/12/2023,3:30 PM,90,62,8,29.64,Clear,0,0,0,0,0,,,
1/12/2023,4:00 PM,90,62,8,29.64,Clear,0,0,0,0,0,,,
1/12/2023,4:30 PM,90,62,8,29.64,Clear,0,0,0,0,0,,,
1/12/2023,5:00 PM,86,70,8,29.64,Clear,0,0,0,0,0,,,
1/12/2023,5:30 PM,84,70,7,29.67,Clear,0,0,0,0,0,,,
1/12/2023,6:00 PM,82,79,6,29.67,Clear,0,0,0,0,0,,,
1/12/2023,6:30 PM,82,79,10,29.67,Clear,0,0,0,0,0,,,
1/12/2023,7:00 PM,81,84,9,29.7,Clear,0,0,0,0,0,,,
1/12/2023,7:30 PM,81,84,3,29.7,Clear,0,0,0,0,0,,,
1/12/2023,8:00 PM,79,89,2,29.73,Clear,0,0,0,0,0,,,
1/12/2023,8:30 PM,79,89,0,29.73,Clear,0,0,0,0,0,,,
1/12/2023,9:00 PM,79,89,2,29.76,Clear,0,0,0,0,0,,,
1/12/2023,9:30 PM,79,89,2,29.76,Clear,0,0,0,0,0,,,
1/12/2023,10:00 PM,79,89,0,29.76,Clear,0,0,0,0,0,,,
1/12/2023,10:30 PM,77,94,0,29.76,Clear,0,0,0,0,0,,,
1/12/2023,11:00 PM,77,94,2,29.76,Clear,0,0,0,0,0,,,
1/12/2023,11:30 PM,77,94,3,29.76,Clear,0,0,0,0,0,,,
01/13/2023,12:00 AM,77,94,2,29.79,Clear,0,0,0,0,0,,,
01/13/2023,12:30 AM,77,94,0,29.76,Clear,0,0,0,0,0,,,
01/13/2023,1:00 AM,77,94,2,29.76,Clear,0,0,0,0,0,,,
01/13/2023,1:30 AM,77,94,0,29.76,Clear,0,0,0,0,0,,,
01/13/2023,2:00 AM,77,94,2,29.73,Clear,0,0,0,0,0,,,
01/13/2023,2:30 AM,77,94,2,29.73,Clear,0,0,0,0,0,,,
01/13/2023,3:00 AM,77,94,3,29.73,Clear,0,0,0,0,0,,,
01/13/2023,3:30 AM,77,94,3,29.73,Clear,0,0,0,0,0,,,
01/13/2023,4:00 AM,77,94,0,29.73,Clear,0,0,0,0,0,,,
01/13/2023,4:30 AM,77,94,0,29.73,Clear,0,0,0,0,0,,,
01/13/2023,5:00 AM,77,94,2,29.73,Clear,0,0,0,0,0,,,
01/13/2023,5:30 AM,77,94,2,29.76,Clear,0,0,0,0,0,,,
01/13/2023,6:00 AM,75,100,2,29.73,Clear,0,0,0,0,0,,,
01/13/2023,6:30 AM,75,100,0,29.76,Clear,0,0,0,0,0,,,
01/13/2023,7:00 AM,75,100,2,29.76,Clear,0,0,0,0,0,,,
01/13/2023,7:30 AM,77,94,0,29.79,Clear,0,0,0,0,0,,,
01/13/2023,8:00 AM,77,100,1,29.79,Clear,0,0,0,0,0,,,
01/13/2023,8:30 AM,79,94,0,29.79,Clear,0,0,0,0,0,,,
01/13/2023,9:00 AM,81,94,2,29.81,Clear,0,0,0,0,0,,,
01/13/2023,9:30 AM,82,89,0,29.81,Clear,0,0,0,0,0,,,
01/13/2023,10:00 AM,84,84,2,29.81,Clear,0,0,0,0,0,,,
01/13/2023,10:30 AM,86,84,2,29.81,Clear,0,0,0,0,0,,,
01/13/2023,11:00 AM,86,84,3,29.79,Clear,0,0,0,0,0,,,
01/13/2023,11:30 AM,88,75,3,29.79,Clear,0,0,0,0,0,,,
01/13/2023,12:00 PM,90,75,2,29.79,Clear,0,0,0,0,0,,,
01/13/2023,12:30 PM,90,70,6,29.76,Clear,0,0,0,0,0,,,
01/13/2023,1:00 PM,91,66,3,29.76,Clear,0,0,0,0,0,,,
01/13/2023,1:30 PM,90,66,6,29.73,Clear,0,0,0,0,0,,,
01/13/2023,2:00 PM,88,70,10,29.73,Clear,0,0,0,0,0,,,
01/13/2023,2:30 PM,88,66,9,29.7,Clear,0,0,0,0,0,,,
01/13/2023,3:00 PM,88,66,10,29.67,Clear,0,0,0,0,0,,,
01/13/2023,3:30 PM,86,66,10,29.67,Clear,0,0,0,0,0,,,
01/13/2023,4:00 PM,88,66,10,29.67,Clear,0,0,0,0,0,,,
01/13/2023,4:30 PM,86,66,12,29.67,Clear,0,0,0,0,0,,,
01/13/2023,5:00 PM,84,70,6,29.7,Clear,0,0,0,0,0,,,
01/13/2023,5:30 PM,82,74,6,29.7,Clear,0,0,0,0,0,,,
01/13/2023,6:00 PM,82,74,5,29.7,Clear,0,0,0,0,0,,,
01/13/2023,6:30 PM,81,79,3,29.73,Clear,0,0,0,0,0,,,
01/13/2023,7:00 PM,81,79,2,29.73,Clear,0,0,0,0,0,,,
01/13/2023,7:30 PM,81,79,3,29.73,Clear,0,0,0,0,0,,,
01/13/2023,8:00 PM,81,79,3,29.76,Clear,0,0,0,0,0,,,
01/13/2023,8:30 PM,79,89,5,29.76,Clear,0,0,0,0,0,,,
01/13/2023,9:00 PM,79,83,2,29.79,Clear,0,0,0,0,0,,,
01/13/2023,9:30 PM,77,89,0,29.79,Clear,0,0,0,0,0,,,
01/13/2023,10:00 PM,75,94,0,29.79,Clear,0,0,0,0,0,,,
01/13/2023,10:30 PM,75,94,0,29.79,Clear,0,0,0,0,0,,,
01/13/2023,11:00 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
01/13/2023,11:30 PM,75,94,3,29.79,Clear,0,0,0,0,0,,,
01/14/2023,12:00 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
01/14/2023,12:30 AM,75,94,2,29.76,Clear,0,0,0,0,0,,,
01/14/2023,1:00 AM,73,100,2,29.76,Clear,0,0,0,0,0,,,
01/14/2023,1:30 AM,73,100,0,29.76,Clear,0,0,0,0,0,,,
01/14/2023,2:00 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,2:30 AM,73,100,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,3:00 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
01/14/2023,3:30 AM,73,94,0,29.7,Clear,0,0,0,0,0,,,
01/14/2023,4:00 AM,73,94,2,29.7,Clear,0,0,0,0,0,,,
01/14/2023,4:30 AM,73,94,2,29.7,Clear,0,0,0,0,0,,,
01/14/2023,5:00 AM,73,94,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,5:30 AM,73,94,2,29.73,Clear,0,0,0,0,0,,,
01/14/2023,6:00 AM,72,100,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,6:30 AM,72,100,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,7:00 AM,72,100,2,29.73,Clear,0,0,0,0,0,,,
01/14/2023,7:30 AM,73,100,2,29.76,Clear,0,0,0,0,0,,,
01/14/2023,8:00 AM,77,94,2,29.76,Clear,0,0,0,0,0,,,
01/14/2023,8:30 AM,79,94,0,29.79,Clear,0,0,0,0,0,,,
01/14/2023,9:00 AM,81,94,0,29.79,Clear,0,0,0,0,0,,,
01/14/2023,9:30 AM,84,89,2,29.79,Clear,0,0,0,0,0,,,
01/14/2023,10:00 AM,84,84,3,29.79,Clear,2,1,0,1,1,,,
01/14/2023,10:30 AM,86,79,3,29.79,Clear,0,0,0,0,0,,,
01/14/2023,11:00 AM,88,75,3,29.79,Clear,0,0,0,0,0,,,
01/14/2023,11:30 AM,90,70,3,29.76,Clear,0,0,0,0,0,,,
01/14/2023,12:00 PM,90,66,5,29.76,Clear,0,0,0,0,0,,,
01/14/2023,12:30 PM,91,63,6,29.73,Clear,0,0,0,0,0,,,
01/14/2023,1:00 PM,91,63,6,29.73,Clear,0,0,0,0,0,,,
01/14/2023,1:30 PM,91,55,3,29.7,Clear,0,0,0,0,0,,,
01/14/2023,2:00 PM,91,55,3,29.67,Clear,0,0,0,0,0,,,
01/14/2023,2:30 PM,93,52,6,29.67,Clear,0,0,0,0,0,,,
01/14/2023,3:00 PM,91,55,6,29.64,Clear,0,0,0,0,0,,,
01/14/2023,3:30 PM,93,49,7,29.64,Clear,0,0,0,0,0,,,
01/14/2023,4:00 PM,91,52,8,29.61,Clear,0,0,0,0,0,,,
01/14/2023,4:30 PM,90,59,9,29.61,Clear,0,0,0,0,0,,,
01/14/2023,5:00 PM,88,62,8,29.64,Clear,0,0,0,0,0,,,
01/14/2023,5:30 PM,86,66,7,29.64,Clear,0,0,0,0,0,,,
01/14/2023,6:00 PM,84,70,6,29.67,Clear,0,0,0,0,0,,,
01/14/2023,6:30 PM,84,70,3,29.67,Clear,0,0,0,0,0,,,
01/14/2023,7:00 PM,81,79,3,29.67,Clear,0,0,0,0,0,,,
01/14/2023,7:30 PM,79,83,2,29.7,Clear,0,0,0,0,0,,,
01/14/2023,8:00 PM,77,89,0,29.7,Clear,0,0,0,0,0,,,
01/14/2023,8:30 PM,77,94,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,9:00 PM,77,89,3,29.73,Clear,0,0,0,0,0,,,
01/14/2023,9:30 PM,77,94,2,29.76,Clear,0,0,0,0,0,,,
01/14/2023,10:00 PM,77,94,1,29.76,Clear,0,0,0,0,0,,,
01/14/2023,10:30 PM,77,94,0,29.73,Clear,0,0,0,0,0,,,
01/14/2023,11:00 PM,75,94,2,29.73,Clear,0,0,0,0,0,,,
01/14/2023,11:30 PM,75,94,2,29.73,Clear,0,0,0,0,0,,,
01/15/2023,12:00 AM,75,94,3,29.73,Clear,0,0,0,0,0,,,
01/15/2023,12:30 AM,75,94,0,29.73,Clear,0,0,0,0,0,,,
